ServiceStationName,Address,Suburb,Postcode,Brand,FuelCode,PriceUpdatedDate,Latitude,Longitude,Price
Coles Express Charnwood,"Lhotsky St & Charnwood Pl, Charnwood ACT 2615",Charnwood,2615,Coles Express,DL,2025-01-04 02:35:39,-35.2055995,149.0332584,1735958139000000000
Coles Express Charnwood,"Lhotsky St & Charnwood Pl, Charnwood ACT 2615",Charnwood,2615,Coles Express,E10,2025-03-04 06:00:46,-35.2055995,149.0332584,1741068046000000000
Coles Express Charnwood,"Lhotsky St & Charnwood Pl, Charnwood ACT 2615",Charnwood,2615,Coles Express,P98,2025-03-04 06:00:46,-35.2055995,149.0332584,1741068046000000000
Coles Express Charnwood,"Lhotsky St & Charnwood Pl, Charnwood ACT 2615",Charnwood,2615,Coles Express,U91,2025-03-04 06:00:46,-35.2055995,149.0332584,1741068046000000000
Coles Express Curtin,"17 STRANGWAYS ST, CURTIN ACT 2605",Curtin,2605,Coles Express,DL,2025-10-05 02:30:52,-35.3248385,149.0814569,1759631452000000000
Coles Express Curtin,"17 STRANGWAYS ST, CURTIN ACT 2605",Curtin,2605,Coles Express,E10,2025-07-04 20:30:45,-35.3248385,149.0814569,1751661045000000000
Coles Express Curtin,"17 STRANGWAYS ST, CURTIN ACT 2605",Curtin,2605,Coles Express,P98,2025-03-04 06:05:37,-35.3248385,149.0814569,1741068337000000000
Coles Express Curtin,"17 STRANGWAYS ST, CURTIN ACT 2605",Curtin,2605,Coles Express,U91,2025-03-04 06:05:37,-35.3248385,149.0814569,1741068337000000000
Coles Express Deakin,"SHOP 1 25 HOPETOUN CCT, DEAKIN ACT 2600",Deakin,2600,Coles Express,DL,2025-11-02 01:45:45,-35.314421,149.1077774,1762047945000000000
Coles Express Deakin,"SHOP 1 25 HOPETOUN CCT, DEAKIN ACT 2600",Deakin,2600,Coles Express,E10,2025-03-04 06:00:46,-35.314421,149.1077774,1741068046000000000
Coles Express Deakin,"SHOP 1 25 HOPETOUN CCT, DEAKIN ACT 2600",Deakin,2600,Coles Express,P98,2025-03-04 06:00:46,-35.314421,149.1077774,1741068046000000000
Coles Express Deakin,"SHOP 1 25 HOPETOUN CCT, DEAKIN ACT 2600",Deakin,2600,Coles Express,U91,2025-03-04 06:00:46,-35.314421,149.1077774,1741068046000000000
Coles Express Dickson,"30-34 Antill Street, Dickson ACT 2602",Dickson,2602,Coles Express,DL,2025-02-04 03:15:48,-35.2488,149.138,1738638948000000000
Coles Express Dickson,"30-34 Antill Street, Dickson ACT 2602",Dickson,2602,Coles Express,E10,2025-09-04 22:20:38,-35.2488,149.138,1757024438000000000
Coles Express Dickson,"30-34 Antill Street, Dickson ACT 2602",Dickson,2602,Coles Express,P98,2025-09-04 22:20:38,-35.2488,149.138,1757024438000000000
Coles Express Dickson,"30-34 Antill Street, Dickson ACT 2602",Dickson,2602,Coles Express,U91,2025-09-04 22:20:38,-35.2488,149.138,1757024438000000000
Coles Express Fyshwick Capital,"100 NEWCASTLE ST, FYSHWICK ACT 2609",Fyshwick,2609,Coles Express,DL,2025-05-05 09:30:45,-35.3281779,149.1779312,1746437445000000000
COLES EXPRESS MANUKA,"Cnr Canberra Avenue & Flinders Way, Express Manuka ACT 2603",Express Manuka,2603,Coles Express,DL,2025-03-04 05:45:44,-35.3198,149.134,1741067144000000000
COLES EXPRESS MANUKA,"Cnr Canberra Avenue & Flinders Way, Express Manuka ACT 2603",Express Manuka,2603,Coles Express,E10,2025-03-04 06:15:50,-35.3198,149.134,1741068950000000000
COLES EXPRESS MANUKA,"Cnr Canberra Avenue & Flinders Way, Express Manuka ACT 2603",Express Manuka,2603,Coles Express,P98,2025-03-04 06:15:50,-35.3198,149.134,1741068950000000000
COLES EXPRESS MANUKA,"Cnr Canberra Avenue & Flinders Way, Express Manuka ACT 2603",Express Manuka,2603,Coles Express,U91,2025-03-04 06:15:50,-35.3198,149.134,1741068950000000000
Coles Express Gungahlin,"1 GINN ST, GUNGAHLIN ACT 2912",Gungahlin,2912,Coles Express,DL,2025-01-04 02:45:45,-35.1836124,149.1263765,1735958745000000000
Coles Express Gungahlin,"1 GINN ST, GUNGAHLIN ACT 2912",Gungahlin,2912,Coles Express,E10,2025-03-04 06:00:46,-35.1836124,149.1263765,1741068046000000000
Coles Express Gungahlin,"1 GINN ST, GUNGAHLIN ACT 2912",Gungahlin,2912,Coles Express,P98,2025-03-04 06:00:46,-35.1836124,149.1263765,1741068046000000000
Coles Express Gungahlin,"1 GINN ST, GUNGAHLIN ACT 2912",Gungahlin,2912,Coles Express,U91,2025-03-04 06:00:46,-35.1836124,149.1263765,1741068046000000000
Coles Express Hawker,"20 Springvale Drive, Hawker ACT 2614",Hawker,2614,Coles Express,E10,2025-03-04 06:00:46,-35.244,149.044,1741068046000000000
Coles Express Hawker,"20 Springvale Drive, Hawker ACT 2614",Hawker,2614,Coles Express,P98,2025-03-04 06:00:46,-35.244,149.044,1741068046000000000
Coles Express Hawker,"20 Springvale Drive, Hawker ACT 2614",Hawker,2614,Coles Express,U91,2025-03-04 06:00:46,-35.244,149.044,1741068046000000000
Coles Express Phillip,"172 MELROSE DR, PHILLIP ACT 2606",Phillip,2606,Coles Express,P98,2025-02-05 23:15:46,-35.3499578,149.0848962,1738797346000000000
Coles Express Phillip,"172 MELROSE DR, PHILLIP ACT 2606",Phillip,2606,Coles Express,U91,2025-02-05 23:15:46,-35.3499578,149.0848962,1738797346000000000
Coles Express Tuggeranong,"149-165 Soward Way, Anketell St,, Greenway ACT 2900",Greenway,2900,Coles Express,DL,2025-09-02 22:00:48,-35.4184801,149.0691,1756850448000000000
Coles Express Tuggeranong,"149-165 Soward Way, Anketell St,, Greenway ACT 2900",Greenway,2900,Coles Express,E10,2025-03-04 06:00:46,-35.4184801,149.0691,1741068046000000000
Coles Express Tuggeranong,"149-165 Soward Way, Anketell St,, Greenway ACT 2900",Greenway,2900,Coles Express,P95,2025-03-04 06:00:46,-35.4184801,149.0691,1741068046000000000
Coles Express Tuggeranong,"149-165 Soward Way, Anketell St,, Greenway ACT 2900",Greenway,2900,Coles Express,P98,2025-03-04 06:00:46,-35.4184801,149.0691,1741068046000000000
Coles Express Tuggeranong,"149-165 Soward Way, Anketell St,, Greenway ACT 2900",Greenway,2900,Coles Express,U91,2025-03-04 06:00:46,-35.4184801,149.0691,1741068046000000000
Coles Express Wanniassa,"49 RYLAH CR, WANNIASSA ACT 2903",Wanniassa,2903,Coles Express,P95,2025-03-04 06:00:46,-35.3903858,149.0851372,1741068046000000000
Coles Express Wanniassa,"49 RYLAH CR, WANNIASSA ACT 2903",Wanniassa,2903,Coles Express,P98,2025-03-04 06:00:46,-35.3903858,149.0851372,1741068046000000000
Coles Express Wanniassa,"49 RYLAH CR, WANNIASSA ACT 2903",Wanniassa,2903,Coles Express,U91,2025-03-04 06:00:46,-35.3903858,149.0851372,1741068046000000000
7-Eleven Braddon,"20 MORT ST, BRADDON ACT 2612",Braddon,2612,7-Eleven,E10,2025-03-04 23:48:05,-35.2756686,149.1312609,1741132085000000000
7-Eleven Braddon,"20 MORT ST, BRADDON ACT 2612",Braddon,2612,7-Eleven,LPG,2025-03-03 22:32:05,-35.2756686,149.1312609,1741041125000000000
7-Eleven Braddon,"20 MORT ST, BRADDON ACT 2612",Braddon,2612,7-Eleven,P98,2025-03-04 23:48:05,-35.2756686,149.1312609,1741132085000000000
7-Eleven Braddon,"20 MORT ST, BRADDON ACT 2612",Braddon,2612,7-Eleven,PDL,2025-01-04 19:36:08,-35.2756686,149.1312609,1736019368000000000
7-Eleven Braddon,"20 MORT ST, BRADDON ACT 2612",Braddon,2612,7-Eleven,U91,2025-03-04 23:48:05,-35.2756686,149.1312609,1741132085000000000
7-Eleven Casey,"10 Kingsland Parade, Casey ACT 2913",Casey,2913,7-Eleven,E10,2025-03-04 19:48:26,-35.1756,149.096,1741117706000000000
7-Eleven Casey,"10 Kingsland Parade, Casey ACT 2913",Casey,2913,7-Eleven,P95,2025-03-04 19:48:25,-35.1756,149.096,1741117705000000000
7-Eleven Casey,"10 Kingsland Parade, Casey ACT 2913",Casey,2913,7-Eleven,P98,2025-03-04 19:48:26,-35.1756,149.096,1741117706000000000
7-Eleven Casey,"10 Kingsland Parade, Casey ACT 2913",Casey,2913,7-Eleven,PDL,2025-01-05 03:22:03,-35.1756,149.096,1736047323000000000
7-Eleven Casey,"10 Kingsland Parade, Casey ACT 2913",Casey,2913,7-Eleven,U91,2025-03-04 19:48:25,-35.1756,149.096,1741117705000000000
7-Eleven Fyshwick,"149 Canberra Ave, Fyshwick ACT 2609",Fyshwick,2609,7-Eleven,LPG,2024-12-08 22:33:28,-35.3251,149.154,1733697208000000000
7-Eleven Fyshwick,"149 Canberra Ave, Fyshwick ACT 2609",Fyshwick,2609,7-Eleven,P98,2025-10-05 00:46:11,-35.3251,149.154,1759625171000000000
7-Eleven Fyshwick,"149 Canberra Ave, Fyshwick ACT 2609",Fyshwick,2609,7-Eleven,U91,2025-10-05 00:46:11,-35.3251,149.154,1759625171000000000
7-Eleven Giralang,"Cnr Canopus Cres & Atalumba Cl, Giralang ACT 2617",Giralang,2617,7-Eleven,LPG,2025-09-04 22:01:05,-35.2136,149.096,1757023265000000000
7-Eleven Giralang,"Cnr Canopus Cres & Atalumba Cl, Giralang ACT 2617",Giralang,2617,7-Eleven,P98,2025-01-05 20:30:09,-35.2136,149.096,1736109009000000000
7-Eleven Giralang,"Cnr Canopus Cres & Atalumba Cl, Giralang ACT 2617",Giralang,2617,7-Eleven,U91,2025-01-05 20:36:03,-35.2136,149.096,1736109363000000000
7-Eleven Holt,"88 Hardwick Cres, Holt ACT 2615",Holt,2615,7-Eleven,E10,2025-03-04 23:52:11,-35.2207,149.018,1741132331000000000
7-Eleven Holt,"88 Hardwick Cres, Holt ACT 2615",Holt,2615,7-Eleven,P98,2025-03-04 23:48:06,-35.2207,149.018,1741132086000000000
7-Eleven Holt,"88 Hardwick Cres, Holt ACT 2615",Holt,2615,7-Eleven,PDL,2025-02-04 04:58:06,-35.2207,149.018,1738645086000000000
7-Eleven Holt,"88 Hardwick Cres, Holt ACT 2615",Holt,2615,7-Eleven,U91,2025-03-04 23:48:06,-35.2207,149.018,1741132086000000000
7-Eleven Mawson,"1 Mawson Pl, Mawson ACT 2607",Mawson,2607,7-Eleven,E10,2025-03-04 19:52:05,-35.365,149.094,1741117925000000000
7-Eleven Mawson,"1 Mawson Pl, Mawson ACT 2607",Mawson,2607,7-Eleven,P98,2025-03-04 19:46:04,-35.365,149.094,1741117564000000000
7-Eleven Mawson,"1 Mawson Pl, Mawson ACT 2607",Mawson,2607,7-Eleven,PDL,2025-01-05 03:20:13,-35.365,149.094,1736047213000000000
7-Eleven Mawson,"1 Mawson Pl, Mawson ACT 2607",Mawson,2607,7-Eleven,U91,2025-03-04 19:52:05,-35.365,149.094,1741117925000000000
7-Eleven Melba,"2 Chinner Cres, Melba ACT 2615",Melba,2615,7-Eleven,E10,2025-03-04 06:58:17,-35.2078,149.048,1741071497000000000
7-Eleven Melba,"2 Chinner Cres, Melba ACT 2615",Melba,2615,7-Eleven,P98,2025-03-04 06:56:17,-35.2078,149.048,1741071377000000000
7-Eleven Melba,"2 Chinner Cres, Melba ACT 2615",Melba,2615,7-Eleven,PDL,2025-01-05 06:54:08,-35.2078,149.048,1736060048000000000
7-Eleven Melba,"2 Chinner Cres, Melba ACT 2615",Melba,2615,7-Eleven,U91,2025-03-04 06:58:17,-35.2078,149.048,1741071497000000000
7-Eleven Phillip,"86 PARRAMATTA ST, PHILLIP ACT 2606",Phillip,2606,7-Eleven,E10,2025-03-04 06:44:21,-35.3550614,149.0911059,1741070661000000000
7-Eleven Phillip,"86 PARRAMATTA ST, PHILLIP ACT 2606",Phillip,2606,7-Eleven,P95,2025-03-04 06:42:16,-35.3550614,149.0911059,1741070536000000000
7-Eleven Phillip,"86 PARRAMATTA ST, PHILLIP ACT 2606",Phillip,2606,7-Eleven,P98,2025-03-04 06:44:21,-35.3550614,149.0911059,1741070661000000000
7-Eleven Phillip,"86 PARRAMATTA ST, PHILLIP ACT 2606",Phillip,2606,7-Eleven,PDL,2025-01-05 03:10:13,-35.3550614,149.0911059,1736046613000000000
7-Eleven Phillip,"86 PARRAMATTA ST, PHILLIP ACT 2606",Phillip,2606,7-Eleven,U91,2025-03-04 06:44:21,-35.3550614,149.0911059,1741070661000000000
7-Eleven Spence,"Glassey Pl & Cnr Clarey Cres, Spence ACT 2615",Spence,2615,7-Eleven,E10,2025-03-04 06:56:17,-35.19471,149.0623,1741071377000000000
7-Eleven Spence,"Glassey Pl & Cnr Clarey Cres, Spence ACT 2615",Spence,2615,7-Eleven,P95,2025-03-04 06:56:17,-35.19471,149.0623,1741071377000000000
7-Eleven Spence,"Glassey Pl & Cnr Clarey Cres, Spence ACT 2615",Spence,2615,7-Eleven,P98,2025-03-04 07:06:22,-35.19471,149.0623,1741071982000000000
7-Eleven Spence,"Glassey Pl & Cnr Clarey Cres, Spence ACT 2615",Spence,2615,7-Eleven,PDL,2025-01-05 07:04:11,-35.19471,149.0623,1736060651000000000
7-Eleven Spence,"Glassey Pl & Cnr Clarey Cres, Spence ACT 2615",Spence,2615,7-Eleven,U91,2025-03-04 07:06:21,-35.19471,149.0623,1741071981000000000
7-Eleven Wanniassa,"76 Gartside St, Wanniassa ACT 2903",Wanniassa,2903,7-Eleven,E10,2025-03-04 06:38:21,-35.4052,149.101,1741070301000000000
7-Eleven Wanniassa,"76 Gartside St, Wanniassa ACT 2903",Wanniassa,2903,7-Eleven,P98,2025-03-04 06:30:28,-35.4052,149.101,1741069828000000000
7-Eleven Wanniassa,"76 Gartside St, Wanniassa ACT 2903",Wanniassa,2903,7-Eleven,PDL,2025-08-05 02:30:33,-35.4052,149.101,1754361033000000000
7-Eleven Wanniassa,"76 Gartside St, Wanniassa ACT 2903",Wanniassa,2903,7-Eleven,U91,2025-03-04 06:38:20,-35.4052,149.101,1741070300000000000
Ampol Braddon,"36 LONSDALE ST, BRADDON ACT 2612",Braddon,2612,Ampol,E10,2025-03-04 21:48:07,-35.2709345,149.1333793,1741124887000000000
Ampol Braddon,"36 LONSDALE ST, BRADDON ACT 2612",Braddon,2612,Ampol,P95,2025-03-04 21:48:07,-35.2709345,149.1333793,1741124887000000000
Ampol Braddon,"36 LONSDALE ST, BRADDON ACT 2612",Braddon,2612,Ampol,P98,2025-03-04 21:48:07,-35.2709345,149.1333793,1741124887000000000
Ampol Braddon,"36 LONSDALE ST, BRADDON ACT 2612",Braddon,2612,Ampol,PDL,2025-02-04 04:18:07,-35.2709345,149.1333793,1738642687000000000
Ampol Braddon,"36 LONSDALE ST, BRADDON ACT 2612",Braddon,2612,Ampol,U91,2025-03-04 21:48:07,-35.2709345,149.1333793,1741124887000000000
Ampol Calwell,"Were St, Calwell ACT 2905",Calwell,2905,Ampol,PDL,2025-08-05 06:16:25,-35.4345,149.112,1754374585000000000
Ampol Holt,"1 Hardwick Crescent, Holt ACT 2615",Holt,2615,Ampol,E10,2025-03-04 21:34:06,-35.2242,149.021,1741124046000000000
Ampol Holt,"1 Hardwick Crescent, Holt ACT 2615",Holt,2615,Ampol,P95,2025-03-04 21:34:06,-35.2242,149.021,1741124046000000000
Ampol Holt,"1 Hardwick Crescent, Holt ACT 2615",Holt,2615,Ampol,P98,2024-11-12 01:25:55,-35.2242,149.021,1731374755000000000
Ampol Holt,"1 Hardwick Crescent, Holt ACT 2615",Holt,2615,Ampol,PDL,2025-02-04 04:18:07,-35.2242,149.021,1738642687000000000
Ampol Holt,"1 Hardwick Crescent, Holt ACT 2615",Holt,2615,Ampol,U91,2025-03-04 21:34:06,-35.2242,149.021,1741124046000000000
Ampol Hume,"96 Sawmill Cct, Hume ACT 2620",Hume,2620,Ampol,DL,2025-08-05 05:32:33,-35.3964,149.158,1754371953000000000
Ampol Hume,"96 Sawmill Cct, Hume ACT 2620",Hume,2620,Ampol,PDL,2025-08-05 05:32:33,-35.3964,149.158,1754371953000000000
Ampol Kaleen,"275 MARIBYRNONG AV, KALEEN ACT 2617",Kaleen,2617,Ampol,E10,2025-03-04 21:34:08,-35.2337182,149.1036656,1741124048000000000
Ampol Kaleen,"275 MARIBYRNONG AV, KALEEN ACT 2617",Kaleen,2617,Ampol,P95,2025-03-04 21:34:08,-35.2337182,149.1036656,1741124048000000000
Ampol Kaleen,"275 MARIBYRNONG AV, KALEEN ACT 2617",Kaleen,2617,Ampol,P98,2025-03-04 21:34:08,-35.2337182,149.1036656,1741124048000000000
Ampol Kaleen,"275 MARIBYRNONG AV, KALEEN ACT 2617",Kaleen,2617,Ampol,U91,2025-03-04 21:34:08,-35.2337182,149.1036656,1741124048000000000
Ampol Kambah,"3 MARCONI CR, KAMBAH ACT 2902",Kambah,2902,Ampol,E10,2025-04-05 14:06:59,-35.3788781,149.0575277,1743862019000000000
Ampol Kambah,"3 MARCONI CR, KAMBAH ACT 2902",Kambah,2902,Ampol,PDL,2025-08-05 06:16:30,-35.3788781,149.0575277,1754374590000000000
Ampol Canberra Airport,"3 ROGAN ST, CANBERRA AIRPORT ACT 2609",Canberra Airport,2609,Ampol,P95,2025-09-05 02:32:08,-35.30932344,149.18820916,1757039528000000000
Ampol Canberra Airport,"3 ROGAN ST, CANBERRA AIRPORT ACT 2609",Canberra Airport,2609,Ampol,P98,2025-09-05 02:32:07,-35.30932344,149.18820916,1757039527000000000
Ampol Canberra Airport,"3 ROGAN ST, CANBERRA AIRPORT ACT 2609",Canberra Airport,2609,Ampol,U91,2025-09-05 02:32:07,-35.30932344,149.18820916,1757039527000000000
Ampol Nicholls,"Curran Drive Cnr O'Hanlon Pl, Nicholls ACT 2913",Nicholls,2913,Ampol,E10,2025-03-04 21:34:07,-35.1891,149.082,1741124047000000000
Ampol Nicholls,"Curran Drive Cnr O'Hanlon Pl, Nicholls ACT 2913",Nicholls,2913,Ampol,P95,2025-03-04 21:34:07,-35.1891,149.082,1741124047000000000
Ampol Nicholls,"Curran Drive Cnr O'Hanlon Pl, Nicholls ACT 2913",Nicholls,2913,Ampol,P98,2025-03-04 21:34:07,-35.1891,149.082,1741124047000000000
Ampol Nicholls,"Curran Drive Cnr O'Hanlon Pl, Nicholls ACT 2913",Nicholls,2913,Ampol,PDL,2025-01-05 06:18:10,-35.1891,149.082,1736057890000000000
Ampol Nicholls,"Curran Drive Cnr O'Hanlon Pl, Nicholls ACT 2913",Nicholls,2913,Ampol,U91,2025-03-04 21:34:07,-35.1891,149.082,1741124047000000000
Ampol Weston,"49 BRIERLY ST, WESTON ACT 2611",Weston,2611,Ampol,P95,2025-03-05 02:18:01,-35.340197,149.0521124,1741141081000000000
Ampol Weston,"49 BRIERLY ST, WESTON ACT 2611",Weston,2611,Ampol,P98,2025-03-05 02:18:01,-35.340197,149.0521124,1741141081000000000
Ampol Weston,"49 BRIERLY ST, WESTON ACT 2611",Weston,2611,Ampol,U91,2025-03-05 02:18:01,-35.340197,149.0521124,1741141081000000000
Ampol Weston,"1 Kirkpatrick St, Weston ACT 2611",Weston,2611,Ampol,E10,2025-03-05 02:18:04,-35.3219,149.057,1741141084000000000
Ampol Weston,"1 Kirkpatrick St, Weston ACT 2611",Weston,2611,Ampol,P95,2025-03-05 02:18:04,-35.3219,149.057,1741141084000000000
Ampol Weston,"1 Kirkpatrick St, Weston ACT 2611",Weston,2611,Ampol,P98,2025-03-05 02:18:03,-35.3219,149.057,1741141083000000000
Ampol Weston,"1 Kirkpatrick St, Weston ACT 2611",Weston,2611,Ampol,PDL,2025-03-02 05:18:30,-35.3219,149.057,1740892710000000000
Ampol Weston,"1 Kirkpatrick St, Weston ACT 2611",Weston,2611,Ampol,U91,2025-03-05 02:18:03,-35.3219,149.057,1741141083000000000
BP Braddon,"2 LONSDALE ST, BRADDON ACT 2612",Braddon,2612,Bp,E10,2025-09-05 00:56:18,-35.2758254,149.1325952,1757033778000000000
BP Braddon,"2 LONSDALE ST, BRADDON ACT 2612",Braddon,2612,Bp,P95,2025-09-05 00:56:18,-35.2758254,149.1325952,1757033778000000000
BP Braddon,"2 LONSDALE ST, BRADDON ACT 2612",Braddon,2612,Bp,P98,2025-09-05 00:56:18,-35.2758254,149.1325952,1757033778000000000
BP Braddon,"2 LONSDALE ST, BRADDON ACT 2612",Braddon,2612,Bp,PDL,2025-02-04 06:50:05,-35.2758254,149.1325952,1738651805000000000
BP Chisholm,"3 Benham St, Chisholm ACT 2905",Chisholm,2905,Bp,E10,2025-01-05 23:01:08,-35.4129,149.128,1736118068000000000
BP Chisholm,"3 Benham St, Chisholm ACT 2905",Chisholm,2905,Bp,P95,2025-01-05 23:01:08,-35.4129,149.128,1736118068000000000
BP Chisholm,"3 Benham St, Chisholm ACT 2905",Chisholm,2905,Bp,P98,2025-01-05 23:01:08,-35.4129,149.128,1736118068000000000
BP Chisholm,"3 Benham St, Chisholm ACT 2905",Chisholm,2905,Bp,PDL,2025-08-05 02:58:48,-35.4129,149.128,1754362728000000000
BP Kingston,"77 CANBERRA AV, GRIFFITH ACT 2603",Griffith,2603,Bp,PDL,2025-10-05 02:44:07,-35.3200313,149.1388923,1759632247000000000
BP Macquarie,"52 REDFERN ST, COOK ACT 2614",Cook,2614,Bp,E10,2025-05-05 01:22:58,-35.2554352,149.0612712,1746408178000000000
BP Macquarie,"52 REDFERN ST, COOK ACT 2614",Cook,2614,Bp,P95,2025-05-05 01:22:58,-35.2554352,149.0612712,1746408178000000000
BP Macquarie,"52 REDFERN ST, COOK ACT 2614",Cook,2614,Bp,P98,2025-05-05 01:22:58,-35.2554352,149.0612712,1746408178000000000
BP Macquarie,"52 REDFERN ST, COOK ACT 2614",Cook,2614,Bp,PDL,2025-03-04 02:06:59,-35.2554352,149.0612712,1741054019000000000
BP Phillip,"166 MELROSE DR, PHILLIP ACT 2606",Phillip,2606,Bp,E10,2025-03-05 00:02:58,-35.3510023,149.0852887,1741132978000000000
BP Phillip,"166 MELROSE DR, PHILLIP ACT 2606",Phillip,2606,Bp,P95,2025-03-05 00:02:58,-35.3510023,149.0852887,1741132978000000000
BP Phillip,"166 MELROSE DR, PHILLIP ACT 2606",Phillip,2606,Bp,P98,2025-03-05 00:02:58,-35.3510023,149.0852887,1741132978000000000
BP Fyshwick,"2 Ipswich Street, Fyshwick ACT 2609",Fyshwick,2609,Bp,DL,2025-10-05 00:07:27,-35.3298,149.163,1759622847000000000
BP Fyshwick,"2 Ipswich Street, Fyshwick ACT 2609",Fyshwick,2609,Bp,P98,2025-10-05 00:07:27,-35.3298,149.163,1759622847000000000
BP Fyshwick,"2 Ipswich Street, Fyshwick ACT 2609",Fyshwick,2609,Bp,PDL,2025-10-05 00:07:27,-35.3298,149.163,1759622847000000000
BP Fyshwick,"2 Ipswich Street, Fyshwick ACT 2609",Fyshwick,2609,Bp,U91,2025-10-05 00:07:27,-35.3298,149.163,1759622847000000000
Costco Canberra Airport (Members Only),"39-41 Mustang Avenue, Canberra Airport ACT 2609",Canberra Airport,2609,Costco,P98,2025-10-05 00:58:45,-35.2966,149.189,1759625925000000000
Costco Canberra Airport (Members Only),"39-41 Mustang Avenue, Canberra Airport ACT 2609",Canberra Airport,2609,Costco,PDL,2025-10-05 00:58:45,-35.2966,149.189,1759625925000000000
Costco Canberra Airport (Members Only),"39-41 Mustang Avenue, Canberra Airport ACT 2609",Canberra Airport,2609,Costco,U91,2025-10-05 00:58:45,-35.2966,149.189,1759625925000000000
EG Ampol Belconnen,"4 LUXTON ST, BELCONNEN ACT 2617",Belconnen,2617,Eg Ampol,P95,2025-03-04 09:24:23,-35.2363066,149.059066,1741080263000000000
EG Ampol Belconnen,"4 LUXTON ST, BELCONNEN ACT 2617",Belconnen,2617,Eg Ampol,P98,2025-03-04 09:24:23,-35.2363066,149.059066,1741080263000000000
EG Ampol Belconnen,"4 LUXTON ST, BELCONNEN ACT 2617",Belconnen,2617,Eg Ampol,PDL,2025-05-05 00:20:08,-35.2363066,149.059066,1746404408000000000
EG Ampol Belconnen,"4 LUXTON ST, BELCONNEN ACT 2617",Belconnen,2617,Eg Ampol,U91,2025-03-04 09:24:23,-35.2363066,149.059066,1741080263000000000
EG Ampol Conder,"Cnr Tharwa Drive & Norman Lindsay Street, Conder ACT 2906",Conder,2906,Eg Ampol,PDL,2025-08-05 02:06:29,-35.4582,149.092,1754359589000000000
EG Ampol Canberra Gateway,"41 Federal Hwy, Lyneham ACT 2602",Lyneham,2602,Eg Ampol,E10,2025-05-04 02:50:20,-35.2301,149.151,1746327020000000000
EG Ampol Canberra Gateway,"41 Federal Hwy, Lyneham ACT 2602",Lyneham,2602,Eg Ampol,P95,2025-05-04 02:50:20,-35.2301,149.151,1746327020000000000
EG Ampol Canberra Gateway,"41 Federal Hwy, Lyneham ACT 2602",Lyneham,2602,Eg Ampol,P98,2025-05-04 02:50:20,-35.2301,149.151,1746327020000000000
EG Ampol Canberra Gateway,"41 Federal Hwy, Lyneham ACT 2602",Lyneham,2602,Eg Ampol,PDL,2025-06-05 01:22:27,-35.2301,149.151,1749086547000000000
EG Ampol Canberra Gateway,"41 Federal Hwy, Lyneham ACT 2602",Lyneham,2602,Eg Ampol,U91,2025-05-04 02:50:20,-35.2301,149.151,1746327020000000000
EG Ampol Dickson,"1 Cape Street, Dickson ACT 2602",Dickson,2602,Eg Ampol,PDL,2025-01-05 02:50:12,-35.2511,149.137,1736045412000000000
EG Ampol Gungahlin,"18 Gundaroo Dr, Gungahlin ACT 2912",Gungahlin,2912,Eg Ampol,P95,2025-03-04 08:20:23,-35.1836217,149.1259169,1741076423000000000
EG Ampol Gungahlin,"18 Gundaroo Dr, Gungahlin ACT 2912",Gungahlin,2912,Eg Ampol,P98,2025-03-04 08:20:23,-35.1836217,149.1259169,1741076423000000000
EG Ampol Gungahlin,"18 Gundaroo Dr, Gungahlin ACT 2912",Gungahlin,2912,Eg Ampol,PDL,2025-01-05 02:50:12,-35.1836217,149.1259169,1736045412000000000
EG Ampol Gungahlin,"18 Gundaroo Dr, Gungahlin ACT 2912",Gungahlin,2912,Eg Ampol,U91,2025-03-04 08:20:23,-35.1836217,149.1259169,1741076423000000000
EG Ampol Hume,"94-96 Sheppard St, Hume ACT 2620",Hume,2620,Eg Ampol,LPG,2024-10-09 02:36:17,-35.3923,149.162,1728441377000000000
EG Ampol Hume,"94-96 Sheppard St, Hume ACT 2620",Hume,2620,Eg Ampol,P95,2025-07-05 22:22:27,-35.3923,149.162,1751754147000000000
EG Ampol Hume,"94-96 Sheppard St, Hume ACT 2620",Hume,2620,Eg Ampol,P98,2025-07-05 22:22:27,-35.3923,149.162,1751754147000000000
EG Ampol Hume,"94-96 Sheppard St, Hume ACT 2620",Hume,2620,Eg Ampol,PDL,2025-01-05 02:50:12,-35.3923,149.162,1736045412000000000
EG Ampol Hume,"94-96 Sheppard St, Hume ACT 2620",Hume,2620,Eg Ampol,U91,2025-07-05 22:22:27,-35.3923,149.162,1751754147000000000
EG Ampol Canberra Airport,"Corner Majura Rd and Mustang Avenue, Canberra Airport ACT 2609",Canberra Airport,2609,Eg Ampol,P95,2025-08-05 23:36:11,-35.2946107,149.1897321,1754436971000000000
EG Ampol Canberra Airport,"Corner Majura Rd and Mustang Avenue, Canberra Airport ACT 2609",Canberra Airport,2609,Eg Ampol,P98,2025-08-05 23:36:11,-35.2946107,149.1897321,1754436971000000000
EG Ampol Canberra Airport,"Corner Majura Rd and Mustang Avenue, Canberra Airport ACT 2609",Canberra Airport,2609,Eg Ampol,U91,2025-08-05 23:36:11,-35.2946107,149.1897321,1754436971000000000
EG Ampol Mawson,"15 Mawson Place, Mawson ACT 2607",Mawson,2607,Eg Ampol,P95,2025-03-04 08:06:23,-35.3665,149.094,1741075583000000000
